"DateTime","Temperature","Dew Point","Relative Humidity"
"2025-04-08 05:50:00",48.2,33.64,57.25
"2025-04-08 06:00:00",46.4,33.66,61.27
"2025-04-08 06:15:00",46.4,33.66,61.27
"2025-04-08 06:30:00",46.4,33.66,61.27
"2025-04-08 06:45:00",46.4,33.66,61.27
"2025-04-08 06:56:00",46.94,32.92,58.32
"2025-04-08 07:10:00",48.2,31.84,53.26
"2025-04-08 07:25:00",46.4,31.84,56.99
"2025-04-08 07:40:00",46.4,33.66,61.27
"2025-04-08 07:55:00",48.2,33.64,57.25
"2025-04-08 08:05:00",50,33.64,53.53
"2025-04-08 08:20:00",51.8,31.82,46.59
"2025-04-08 08:35:00",53.6,28.2,37.66
"2025-04-08 08:50:00",55.4,31.82,40.84
"2025-04-08 09:00:00",57.2,33.64,41.14
"2025-04-08 09:15:00",57.2,31.82,38.27
"2025-04-08 09:30:00",57.2,28.22,33.05
"2025-04-08 09:45:00",60.8,21.06,21.52
"2025-04-08 09:56:00",60.08,21.76,22.76
"2025-04-08 10:10:00",60.8,24.64,25.04
"2025-04-08 10:25:00",60.8,24.64,25.04
"2025-04-08 10:40:00",59,28.22,30.99
"2025-04-08 10:55:00",60.8,30.04,31.28
"2025-04-08 11:05:00",62.6,28.26,27.28
"2025-04-08 11:20:00",62.6,26.46,25.32
"2025-04-08 11:35:00",62.6,26.46,25.32
"2025-04-08 11:50:00",62.6,26.46,25.32
"2025-04-08 12:00:00",62.6,24.66,23.5
"2025-04-08 12:15:00",64.4,24.67,22.06
"2025-04-08 12:30:00",60.8,31.84,33.65
"2025-04-08 12:45:00",64.4,22.89,20.46
"2025-04-08 12:56:00",66.02,23.99,20.24
"2025-04-08 13:10:00",66.2,26.49,22.34
"2025-04-08 13:25:00",64.4,33.67,31.88
"2025-04-08 13:40:00",66.2,26.49,22.34
"2025-04-08 13:55:00",66.2,30.09,25.89
"2025-04-08 14:05:00",68,28.31,22.61
"2025-04-08 14:20:00",68,28.31,22.61
"2025-04-08 14:35:00",68,30.11,24.34
"2025-04-08 14:50:00",66.2,30.09,25.89
"2025-04-08 15:00:00",68,31.91,26.18
"2025-04-08 15:15:00",66.2,33.67,29.94
"2025-04-08 15:30:00",66.2,37.29,34.54
"2025-04-08 15:45:00",66.2,37.29,34.54
"2025-04-08 15:56:00",68,35.87,30.67
"2025-04-08 16:05:00",66.2,35.49,32.17
"2025-04-08 16:20:00",68,35.49,30.23
"2025-04-08 16:35:00",66.2,35.49,32.17
"2025-04-08 16:50:00",69.8,33.73,26.46
"2025-04-08 17:00:00",68,33.71,28.14
"2025-04-08 17:15:00",66.2,37.29,34.54
"2025-04-08 17:30:00",66.2,39.09,37.07
"2025-04-08 17:45:00",66.2,35.49,32.17
"2025-04-08 17:56:00",64.94,39.81,39.83
"2025-04-08 18:10:00",66.2,42.69,42.61
"2025-04-08 18:25:00",64.4,42.69,45.36
"2025-04-08 18:40:00",64.4,37.27,36.77
"2025-04-08 18:55:00",66.2,33.67,29.94
"2025-04-08 19:05:00",66.2,33.67,29.94
"2025-04-08 19:20:00",64.4,33.67,31.88
"2025-04-08 19:35:00",62.6,37.26,39.16
"2025-04-08 19:50:00",60.8,40.87,48.03
"2025-04-08 20:00:00",59,39.06,47.75
"2025-04-08 20:15:00",57.2,44.49,62.72
"2025-04-08 20:30:00",55.4,42.69,62.48
"2025-04-08 20:45:00",57.2,39.06,50.93
"2025-04-08 20:56:00",59,37.8,45.45
"2025-04-08 21:10:00",57.2,35.44,44.2
"2025-04-08 21:25:00",57.2,40.87,54.62
"2025-04-08 21:40:00",57.2,39.06,50.93
"2025-04-08 21:55:00",55.4,37.26,50.65
"2025-04-08 22:05:00",55.4,37.26,50.65
"2025-04-08 22:20:00",57.2,37.26,47.46
"2025-04-08 22:35:00",57.2,35.44,44.2
"2025-04-08 22:50:00",53.6,40.87,62.24
"2025-04-08 23:00:00",53.6,39.06,58.03
"2025-04-08 23:15:00",53.6,39.06,58.03
"2025-04-08 23:30:00",53.6,40.87,62.24
"2025-04-08 23:45:00",53.6,39.06,58.03
"2025-04-08 23:56:00",53.06,40.87,63.48
"2025-04-09 00:10:00",53.6,40.87,62.24
"2025-04-09 00:25:00",53.6,40.87,62.24
"2025-04-09 00:40:00",53.6,42.69,66.71
"2025-04-09 00:55:00",50,39.07,66.27
"2025-04-09 01:05:00",48.2,42.73,81.48
"2025-04-09 01:20:00",46.4,39.11,75.84
"2025-04-09 01:35:00",46.4,37.29,70.68
"2025-04-09 01:50:00",46.4,37.29,70.68
"2025-04-09 02:00:00",44.6,35.49,70.47
"2025-04-09 02:15:00",44.6,35.49,70.47
"2025-04-09 02:30:00",44.6,35.49,70.47
"2025-04-09 02:45:00",46.4,37.29,70.68
"2025-04-09 02:56:00",46.04,34.93,65.31
"2025-04-09 03:10:00",44.6,33.67,65.6
"2025-04-09 03:25:00",44.6,33.67,65.6
"2025-04-09 03:40:00",44.6,33.67,65.6
"2025-04-09 03:55:00",44.6,33.67,65.6
"2025-04-09 04:05:00",44.6,35.49,70.47
"2025-04-09 04:20:00",44.6,35.49,70.47
"2025-04-09 04:35:00",42.8,33.67,70.27
"2025-04-09 04:50:00",42.8,35.51,75.5
"2025-04-09 05:00:00",42.8,33.67,70.27
"2025-04-09 05:15:00",44.6,33.67,65.6
"2025-04-09 05:30:00",46.4,35.47,65.82
"2025-04-09 05:45:00",42.8,31.86,65.37
"2025-04-09 05:56:00",44.06,31.86,62.29
"2025-04-09 06:10:00",42.8,33.67,70.27
"2025-04-09 06:25:00",42.8,33.67,70.27
"2025-04-09 06:40:00",41,33.69,75.32
"2025-04-09 06:55:00",41,33.69,75.32
"2025-04-09 07:05:00",42.8,33.67,70.27
"2025-04-09 07:20:00",41,33.69,75.32
"2025-04-09 07:35:00",42.8,33.67,70.27
"2025-04-09 07:50:00",41,33.69,75.32
"2025-04-09 08:00:00",42.8,35.51,75.5
"2025-04-09 08:15:00",46.4,35.47,65.82
"2025-04-09 08:30:00",46.4,35.47,65.82
"2025-04-09 08:45:00",48.2,35.46,61.51
"2025-04-09 08:56:00",51.08,33.82,51.8
"2025-04-09 09:10:00",51.8,35.44,53.81
"2025-04-09 09:25:00",51.8,33.64,50.08
"2025-04-09 09:40:00",53.6,33.62,46.88
"2025-04-09 09:55:00",51.8,35.44,53.81
"2025-04-09 10:05:00",53.6,35.44,50.37
"2025-04-09 10:20:00",53.6,37.26,54.08
"2025-04-09 10:35:00",53.6,37.26,54.08
"2025-04-09 10:50:00",53.6,37.26,54.08
"2025-04-09 11:00:00",53.6,39.06,58.03
"2025-04-09 11:15:00",53.6,39.06,58.03
"2025-04-09 11:30:00",53.6,39.06,58.03
"2025-04-09 11:45:00",55.4,39.06,54.35
"2025-04-09 11:56:00",55.94,38.88,52.92
"2025-04-09 12:10:00",57.2,37.26,47.46
"2025-04-09 12:25:00",59,39.06,47.75
"2025-04-09 12:40:00",60.8,35.46,38.87
"2025-04-09 12:55:00",60.8,35.46,38.87
"2025-04-09 13:05:00",62.6,35.46,36.47
"2025-04-09 13:20:00",62.6,35.46,36.47
"2025-04-09 13:35:00",62.6,37.26,39.16
"2025-04-09 13:50:00",62.6,35.46,36.47
"2025-04-09 14:00:00",62.6,35.46,36.47
"2025-04-09 14:15:00",64.4,33.67,31.88
"2025-04-09 14:30:00",64.4,33.67,31.88
"2025-04-09 14:45:00",64.4,37.27,36.77
"2025-04-09 14:56:00",66.02,32.95,29.27
"2025-04-09 15:10:00",66.2,28.29,24.06
"2025-04-09 15:25:00",66.2,35.49,32.17
"2025-04-09 15:40:00",68,28.31,22.61
"2025-04-09 15:55:00",68,26.51,20.99
"2025-04-09 16:05:00",66.2,26.49,22.34
"2025-04-09 16:20:00",68,26.51,20.99
"2025-04-09 16:35:00",68,30.11,24.34
"2025-04-09 16:50:00",68,30.11,24.34
"2025-04-09 17:00:00",66.2,37.29,34.54
"2025-04-09 17:15:00",66.2,42.69,42.61
"2025-04-09 17:30:00",69.8,35.53,28.43
"2025-04-09 17:45:00",68,30.11,24.34
"2025-04-09 17:56:00",68,32.99,27.34
"2025-04-09 18:10:00",66.2,35.49,32.17
"2025-04-09 18:25:00",66.2,33.67,29.94
"2025-04-09 18:40:00",66.2,39.09,37.07
"2025-04-09 18:55:00",66.2,35.49,32.17
"2025-04-09 19:05:00",64.4,35.47,34.25
"2025-04-09 19:20:00",62.6,39.07,42.03
"2025-04-09 19:35:00",60.8,39.06,44.78
"2025-04-09 19:50:00",60.8,40.87,48.03
"2025-04-09 20:00:00",60.8,37.26,41.73
"2025-04-09 20:15:00",59,39.06,47.75
"2025-04-09 20:30:00",57.2,37.26,47.46
"2025-04-09 20:45:00",60.8,33.66,36.18
"2025-04-09 20:56:00",60.98,30.76,32.01
"2025-04-09 21:10:00",59,35.44,41.44
"2025-04-09 21:25:00",57.2,35.44,44.2
"2025-04-09 21:40:00",59,33.64,38.57
"2025-04-09 21:55:00",60.8,28.24,29.06
"2025-04-09 22:05:00",57.2,30.02,35.58
"2025-04-09 22:20:00",55.4,33.62,43.9
"2025-04-09 22:35:00",57.2,33.64,41.14
"2025-04-09 22:50:00",55.4,30.02,37.97
"2025-04-09 23:00:00",55.4,30.02,37.97
"2025-04-09 23:15:00",57.2,30.02,35.58
"2025-04-09 23:30:00",55.4,30.02,37.97
"2025-04-09 23:45:00",53.6,35.44,50.37
"2025-04-09 23:56:00",51.98,33.82,50.11
"2025-04-10 00:10:00",50,33.64,53.53
"2025-04-10 00:25:00",50,35.46,57.52
"2025-04-10 00:40:00",50,33.64,53.53
"2025-04-10 00:55:00",50,33.64,53.53
"2025-04-10 01:05:00",48.2,33.64,57.25
"2025-04-10 01:20:00",48.2,33.64,57.25
"2025-04-10 01:35:00",51.8,33.64,50.08
"2025-04-10 01:50:00",50,33.64,53.53
"2025-04-10 02:00:00",48.2,33.64,57.25
"2025-04-10 02:15:00",48.2,33.64,57.25
"2025-04-10 02:30:00",46.4,33.66,61.27
"2025-04-10 02:45:00",46.4,35.47,65.82
"2025-04-10 02:56:00",44.96,33.85,65.17
"2025-04-10 03:10:00",46.4,30.02,52.98
"2025-04-10 03:25:00",46.4,30.02,52.98
"2025-04-10 03:40:00",46.4,31.84,56.99
"2025-04-10 03:55:00",44.6,31.86,61.02
"2025-04-10 04:05:00",44.6,31.86,61.02
"2025-04-10 04:20:00",44.6,33.67,65.6
"2025-04-10 04:35:00",46.4,33.66,61.27
"2025-04-10 04:50:00",48.2,33.64,57.25
"2025-04-10 05:00:00",46.4,33.66,61.27
"2025-04-10 05:15:00",46.4,33.66,61.27
"2025-04-10 05:30:00",46.4,33.66,61.27
"2025-04-10 05:45:00",48.2,33.64,57.25
"2025-04-10 05:56:00",48.02,33.82,58.06
"2025-04-10 06:10:00",44.6,33.67,65.6
"2025-04-10 06:25:00",42.8,33.67,70.27
"2025-04-10 06:40:00",41,33.69,75.32
"2025-04-10 06:55:00",42.8,33.67,70.27
"2025-04-10 07:05:00",42.8,30.04,60.77
"2025-04-10 07:20:00",41,30.06,65.13
"2025-04-10 07:35:00",42.8,30.04,60.77
"2025-04-10 07:50:00",44.6,31.86,61.02
"2025-04-10 08:00:00",46.4,33.66,61.27
"2025-04-10 08:15:00",48.2,33.64,57.25
"2025-04-10 08:30:00",50,33.64,53.53
"2025-04-10 08:45:00",51.8,33.64,50.08
"2025-04-10 08:56:00",51.08,32.9,49.97
"2025-04-10 09:10:00",51.8,33.64,50.08
"2025-04-10 09:25:00",53.6,35.44,50.37
"2025-04-10 09:40:00",55.4,30.02,37.97
"2025-04-10 09:55:00",53.6,35.44,50.37
"2025-04-10 10:05:00",53.6,37.26,54.08
"2025-04-10 10:20:00",53.6,37.26,54.08
"2025-04-10 10:35:00",53.6,39.06,58.03
"2025-04-10 10:50:00",53.6,37.26,54.08
"2025-04-10 11:00:00",55.4,39.06,54.35
"2025-04-10 11:15:00",55.4,39.06,54.35
"2025-04-10 11:30:00",57.2,39.06,50.93
"2025-04-10 11:45:00",57.2,40.87,54.62
"2025-04-10 11:56:00",57.92,40.87,53.22
"2025-04-10 12:10:00",60.8,37.26,41.73
"2025-04-10 12:25:00",60.8,35.46,38.87
"2025-04-10 12:40:00",62.6,33.66,33.95
"2025-04-10 12:55:00",62.6,35.46,36.47
"2025-04-10 13:05:00",62.6,37.26,39.16
"2025-04-10 13:20:00",62.6,37.26,39.16
"2025-04-10 13:35:00",64.4,31.87,29.65
"2025-04-10 13:50:00",66.2,31.87,27.85
"2025-04-10 14:00:00",66.2,33.67,29.94
"2025-04-10 14:15:00",66.2,33.67,29.94
"2025-04-10 14:30:00",68,31.91,26.18
"2025-04-10 14:45:00",69.8,33.73,26.46
"2025-04-10 14:56:00",69.08,33.91,27.32
"2025-04-10 15:10:00",71.6,28.36,20
"2025-04-10 15:25:00",73.4,23.04,15.04
"2025-04-10 15:40:00",75.2,21.27,13.12
"2025-04-10 15:55:00",71.6,26.58,18.57
"2025-04-10 16:05:00",73.4,23.04,15.04
"2025-04-10 16:20:00",68,48.13,49.15
"2025-04-10 16:35:00",69.8,40.91,35.13
"2025-04-10 16:50:00",73.4,33.78,23.43
"2025-04-10 17:00:00",73.4,31.98,21.79
"2025-04-10 17:15:00",69.8,35.53,28.43
"2025-04-10 17:30:00",71.6,26.58,18.57
"2025-04-10 17:45:00",71.6,24.78,17.23
"2025-04-10 17:56:00",71.96,24.96,17.15
"2025-04-10 18:10:00",71.6,26.58,18.57
"2025-04-10 18:25:00",73.4,26.62,17.48
"2025-04-10 18:40:00",71.6,26.58,18.57
"2025-04-10 18:55:00",68,35.49,30.23
"2025-04-10 19:05:00",68,28.31,22.61
"2025-04-10 19:20:00",68,37.29,32.46
"2025-04-10 19:35:00",66.2,35.49,32.17
"2025-04-10 19:50:00",68,30.11,24.34
"2025-04-10 20:00:00",66.2,26.49,22.34
"2025-04-10 20:15:00",64.4,33.67,31.88
"2025-04-10 20:30:00",64.4,30.06,27.56
"2025-04-10 20:45:00",66.2,24.71,20.73
"2025-04-10 20:56:00",64.94,28.81,25.69
"2025-04-10 21:10:00",62.6,28.26,27.28
"2025-04-10 21:25:00",59,35.44,41.44
"2025-04-10 21:40:00",59,33.64,38.57
"2025-04-10 21:55:00",57.2,35.44,44.2
"2025-04-10 22:05:00",59,37.26,44.49
"2025-04-10 22:20:00",57.2,37.26,47.46
"2025-04-10 22:35:00",57.2,33.64,41.14
"2025-04-10 22:50:00",55.4,35.44,47.17
"2025-04-10 23:00:00",57.2,35.44,44.2
"2025-04-10 23:15:00",53.6,35.44,50.37
"2025-04-10 23:30:00",51.8,35.44,53.81
"2025-04-10 23:45:00",57.2,35.44,44.2
"2025-04-10 23:56:00",57.02,32.92,40.23
"2025-04-11 00:10:00",57.2,30.02,35.58
"2025-04-11 00:25:00",57.2,28.22,33.05
"2025-04-11 00:40:00",59,37.26,44.49
"2025-04-11 00:55:00",59,35.44,41.44
"2025-04-11 01:05:00",60.8,30.04,31.28
"2025-04-11 01:20:00",57.2,31.82,38.27
"2025-04-11 01:35:00",53.6,33.62,46.88
"2025-04-11 01:50:00",55.4,31.82,40.84
"2025-04-11 02:00:00",55.4,33.62,43.9
"2025-04-11 02:15:00",57.2,33.64,41.14
"2025-04-11 02:30:00",57.2,30.02,35.58
"2025-04-11 02:45:00",55.4,33.62,43.9
"2025-04-11 02:56:00",51.98,34.9,52.32
"2025-04-11 03:10:00",48.2,33.64,57.25
"2025-04-11 03:25:00",46.4,33.66,61.27
"2025-04-11 03:40:00",46.4,33.66,61.27
"2025-04-11 03:55:00",46.4,33.66,61.27
"2025-04-11 04:05:00",44.6,33.67,65.6
"2025-04-11 04:20:00",46.4,31.84,56.99
"2025-04-11 04:35:00",46.4,31.84,56.99
"2025-04-11 04:50:00",46.4,31.84,56.99
"2025-04-11 05:00:00",44.6,33.67,65.6
"2025-04-11 05:15:00",46.4,33.66,61.27
"2025-04-11 05:30:00",48.2,37.27,66.05
"2025-04-11 05:45:00",44.6,33.67,65.6
"2025-04-11 05:56:00",46.04,33.84,62.55
"2025-04-11 06:10:00",48.2,33.64,57.25
"2025-04-11 06:25:00",44.6,33.67,65.6
"2025-04-11 06:40:00",46.4,33.66,61.27
"2025-04-11 06:55:00",44.6,33.67,65.6
"2025-04-11 07:05:00",44.6,33.67,65.6
"2025-04-11 07:20:00",44.6,35.49,70.47
"2025-04-11 07:35:00",46.4,35.47,65.82
"2025-04-11 07:50:00",48.2,35.46,61.51
"2025-04-11 08:00:00",48.2,35.46,61.51
"2025-04-11 08:15:00",51.8,37.26,57.78
"2025-04-11 08:30:00",55.4,37.26,50.65
"2025-04-11 08:45:00",59,31.84,35.88
"2025-04-11 08:56:00",59,30.74,34.34
"2025-04-11 09:10:00",60.8,30.04,31.28
"2025-04-11 09:25:00",60.8,30.04,31.28
"2025-04-11 09:40:00",62.6,30.06,29.36
"2025-04-11 09:55:00",64.4,30.06,27.56
"2025-04-11 10:05:00",64.4,30.06,27.56
"2025-04-11 10:20:00",66.2,30.09,25.89
"2025-04-11 10:35:00",66.2,28.29,24.06
"2025-04-11 10:50:00",68,28.31,22.61
"2025-04-11 11:00:00",69.8,28.35,21.26
"2025-04-11 11:15:00",66.2,44.51,45.65
"2025-04-11 11:30:00",64.4,44.49,48.59
"2025-04-11 11:45:00",62.6,42.67,48.31
"2025-04-11 11:56:00",64.94,39.81,39.83
"2025-04-11 12:10:00",66.2,37.29,34.54
"2025-04-11 12:25:00",66.2,40.89,39.75
"2025-04-11 12:40:00",66.2,37.29,34.54
"2025-04-11 12:55:00",69.8,31.93,24.61
"2025-04-11 13:05:00",71.6,33.75,24.89
"2025-04-11 13:20:00",73.4,35.56,25.17
"2025-04-11 13:35:00",73.4,35.56,25.17
"2025-04-11 13:50:00",78.8,30.29,16.94
"2025-04-11 14:00:00",78.8,30.29,16.94
"2025-04-11 14:15:00",78.8,32.07,18.22
"2025-04-11 14:30:00",80.6,35.69,19.84
"2025-04-11 14:45:00",78.8,37.44,22.59
"2025-04-11 14:56:00",78.98,33.15,18.92
"2025-04-11 15:10:00",82.4,30.36,15.06
"2025-04-11 15:25:00",80.6,28.54,14.84
"2025-04-11 15:40:00",80.6,26.76,13.78
"2025-04-11 15:55:00",80.6,28.54,14.84
"2025-04-11 16:05:00",80.6,26.76,13.78
"2025-04-11 16:20:00",82.4,25.02,12.06
"2025-04-11 16:35:00",80.6,24.96,12.78
"2025-04-11 16:50:00",82.4,26.8,12.99
"2025-04-11 17:00:00",84.2,26.83,12.26
"2025-04-11 17:15:00",80.6,33.91,18.47
"2025-04-11 17:30:00",78.8,37.44,22.59
"2025-04-11 17:45:00",77,41,27.59
"2025-04-11 17:56:00",77,39.04,25.55
"2025-04-11 18:10:00",78.8,35.65,21.04
"2025-04-11 18:25:00",75.2,35.6,23.7
"2025-04-11 18:40:00",75.2,35.6,23.7
"2025-04-11 18:55:00",75.2,28.42,17.72
"2025-04-11 19:05:00",75.2,30.22,19.08
"2025-04-11 19:20:00",75.2,33.8,22.06
"2025-04-11 19:35:00",73.4,33.78,23.43
"2025-04-11 19:50:00",73.4,30.18,20.26
"2025-04-11 20:00:00",73.4,30.18,20.26
"2025-04-11 20:15:00",71.6,28.36,20
"2025-04-11 20:30:00",69.8,30.13,22.88
"2025-04-11 20:45:00",69.8,30.13,22.88
"2025-04-11 20:56:00",68,36.95,32.01
"2025-04-11 21:10:00",66.2,42.69,42.61
"2025-04-11 21:25:00",66.2,44.51,45.65
"2025-04-11 21:40:00",64.4,42.69,45.36
"2025-04-11 21:55:00",62.6,40.87,45.07
"2025-04-11 22:05:00",59,40.87,51.21
"2025-04-11 22:20:00",60.8,39.06,44.78
"2025-04-11 22:35:00",62.6,39.07,42.03
"2025-04-11 22:50:00",60.8,39.06,44.78
"2025-04-11 23:00:00",59,39.06,47.75
"2025-04-11 23:15:00",57.2,42.69,58.55
"2025-04-11 23:30:00",60.8,37.26,41.73
"2025-04-11 23:45:00",60.8,35.46,38.87
"2025-04-11 23:56:00",62.06,32.94,33.62
"2025-04-12 00:10:00",60.8,35.46,38.87
"2025-04-12 00:25:00",60.8,35.46,38.87
"2025-04-12 00:40:00",59,37.26,44.49
"2025-04-12 00:55:00",60.8,35.46,38.87
"2025-04-12 01:05:00",59,35.44,41.44
"2025-04-12 01:20:00",59,33.64,38.57
"2025-04-12 01:35:00",57.2,33.64,41.14
"2025-04-12 01:50:00",57.2,37.26,47.46
"2025-04-12 02:00:00",55.4,39.06,54.35
"2025-04-12 02:15:00",53.6,37.26,54.08
"2025-04-12 02:30:00",53.6,37.26,54.08
"2025-04-12 02:45:00",57.2,33.64,41.14
"2025-04-12 02:56:00",53.96,32.9,44.95
"2025-04-12 03:10:00",51.8,33.64,50.08
"2025-04-12 03:25:00",57.2,30.02,35.58
"2025-04-12 03:40:00",55.4,30.02,37.97
"2025-04-12 03:55:00",55.4,30.02,37.97
"2025-04-12 04:05:00",55.4,28.2,35.27
"2025-04-12 04:20:00",55.4,28.2,35.27
"2025-04-12 04:35:00",53.6,30,40.54
"2025-04-12 04:50:00",57.2,28.22,33.05
"2025-04-12 05:00:00",57.2,26.42,30.69
"2025-04-12 05:15:00",57.2,26.42,30.69
"2025-04-12 05:30:00",57.2,35.44,44.2
"2025-04-12 05:45:00",53.6,35.44,50.37
"2025-04-12 05:56:00",53.96,33.8,46.6
"2025-04-12 06:10:00",55.4,33.62,43.9
"2025-04-12 06:25:00",51.8,33.64,50.08
"2025-04-12 06:40:00",51.8,33.64,50.08
"2025-04-12 06:55:00",53.6,33.62,46.88
"2025-04-12 07:05:00",53.6,33.62,46.88
"2025-04-12 07:20:00",53.6,33.62,46.88
"2025-04-12 07:35:00",55.4,31.82,40.84
"2025-04-12 07:50:00",57.2,31.82,38.27
"2025-04-12 08:00:00",59,31.84,35.88
"2025-04-12 08:15:00",60.8,33.66,36.18
"2025-04-12 08:30:00",60.8,31.84,33.65
"2025-04-12 08:45:00",62.6,33.66,33.95
"2025-04-12 08:56:00",64.04,27.9,25.55
"2025-04-12 09:10:00",64.4,30.06,27.56
"2025-04-12 09:25:00",64.4,33.67,31.88
"2025-04-12 09:40:00",66.2,28.29,24.06
"2025-04-12 09:55:00",68,26.51,20.99
"2025-04-12 10:05:00",69.8,24.76,18.32
"2025-04-12 10:20:00",69.8,26.55,19.74
"2025-04-12 10:35:00",71.6,28.36,20
"2025-04-12 10:50:00",71.6,24.78,17.23
"2025-04-12 11:00:00",71.6,24.78,17.23
"2025-04-12 11:15:00",73.4,26.62,17.48
"2025-04-12 11:30:00",73.4,24.82,16.22
"2025-04-12 11:45:00",73.4,28.4,18.82
"2025-04-12 11:56:00",73.04,28.92,19.48
"2025-04-12 12:10:00",75.2,26.65,16.46
"2025-04-12 12:25:00",75.2,30.22,19.08
"2025-04-12 12:40:00",73.4,33.78,23.43
"2025-04-12 12:55:00",73.4,40.96,31.11
"2025-04-12 13:05:00",69.8,42.73,37.66
"2025-04-12 13:20:00",71.6,39.15,30.82
"2025-04-12 13:35:00",71.6,37.35,28.72
"2025-04-12 13:50:00",71.6,39.15,30.82
"2025-04-12 14:00:00",71.6,37.35,28.72
"2025-04-12 14:15:00",69.8,40.91,35.13
"2025-04-12 14:30:00",71.6,37.35,28.72
"2025-04-12 14:40:00",71.6,35.55,26.74
"2025-04-12 14:55:00",73.4,33.78,23.43
"2025-04-12 15:05:00",73.4,30.18,20.26
"2025-04-12 15:20:00",75.2,28.42,17.72
"2025-04-12 15:35:00",75.2,26.65,16.46
"2025-04-12 15:50:00",73.4,28.4,18.82
"2025-04-12 16:00:00",73.4,30.18,20.26
"2025-04-12 16:15:00",73.4,31.98,21.79
"2025-04-12 16:30:00",73.4,33.78,23.43
"2025-04-12 16:45:00",73.4,30.18,20.26
"2025-04-12 16:56:00",71.96,33.03,23.89
"2025-04-12 17:10:00",71.6,39.15,30.82
"2025-04-12 17:25:00",71.6,39.15,30.82
"2025-04-12 17:40:00",71.6,37.35,28.72
"2025-04-12 17:55:00",69.8,37.33,30.53
"2025-04-12 18:05:00",71.6,37.35,28.72
"2025-04-12 18:20:00",71.6,37.35,28.72
"2025-04-12 18:35:00",69.8,37.33,30.53
"2025-04-12 18:50:00",69.8,33.73,26.46
"2025-04-12 19:00:00",68,33.71,28.14
"2025-04-12 19:15:00",64.4,37.27,36.77
"2025-04-12 19:30:00",64.4,35.47,34.25
"2025-04-12 19:45:00",64.4,37.27,36.77
"2025-04-12 19:56:00",66.02,30.81,26.83
"2025-04-12 20:10:00",64.4,31.87,29.65
"2025-04-12 20:25:00",62.6,39.07,42.03
"2025-04-12 20:40:00",62.6,37.26,39.16
"2025-04-12 20:55:00",62.6,35.46,36.47
"2025-04-12 21:05:00",62.6,35.46,36.47
"2025-04-12 21:20:00",60.8,42.67,51.48
"2025-04-12 21:35:00",60.8,40.87,48.03
"2025-04-12 21:50:00",60.8,40.87,48.03
"2025-04-12 22:00:00",59,40.87,51.21
"2025-04-12 22:15:00",57.2,39.06,50.93
"2025-04-12 22:30:00",57.2,37.26,47.46
"2025-04-12 22:45:00",57.2,39.06,50.93
"2025-04-12 22:56:00",57.02,38.88,50.9
"2025-04-12 23:10:00",55.4,39.06,54.35
"2025-04-12 23:25:00",55.4,39.06,54.35
"2025-04-12 23:40:00",55.4,37.26,50.65
"2025-04-12 23:55:00",55.4,37.26,50.65
"2025-04-13 00:05:00",55.4,37.26,50.65
"2025-04-13 00:20:00",55.4,35.44,47.17
"2025-04-13 00:35:00",55.4,35.44,47.17
"2025-04-13 00:50:00",53.6,37.26,54.08
"2025-04-13 01:00:00",53.6,35.44,50.37
